identifier	np_pathway	slug	path
naturalproductmech:mibig-2e61ef33e1	CARBOHYDRATES	liposidomycin-g	data/natural_products/carbohydrates/liposidomycin-g.yaml
naturalproductmech:mibig-2e63ac5f79	AMINO_ACIDS_AND_PEPTIDES	saccharochelin-d	data/natural_products/amino_acids_and_peptides/saccharochelin-d.yaml
naturalproductmech:mibig-2ea0148bb2	POLYKETIDES	aurantinin-c	data/natural_products/polyketides/aurantinin-c.yaml
naturalproductmech:mibig-2eabc8a543	POLYKETIDES	myxalamid-a	data/natural_products/polyketides/myxalamid-a.yaml
naturalproductmech:mibig-2ec3a77a7b	ALKALOIDS	indimicin-b	data/natural_products/alkaloids/indimicin-b.yaml
naturalproductmech:mibig-2ec92b363f	UNCLASSIFIED	sungeidine-h	data/natural_products/unclassified/sungeidine-h.yaml
naturalproductmech:mibig-2ef29279d6	POLYKETIDES	agnestin-b	data/natural_products/polyketides/agnestin-b.yaml
naturalproductmech:mibig-2f0f595990	AMINO_ACIDS_AND_PEPTIDES	detoxin-s1	data/natural_products/amino_acids_and_peptides/detoxin-s1.yaml
naturalproductmech:mibig-2f24a4753d	UNCLASSIFIED	piloquinone	data/natural_products/unclassified/piloquinone.yaml
naturalproductmech:mibig-2f505e94e3	AMINO_ACIDS_AND_PEPTIDES	detoxin-n2	data/natural_products/amino_acids_and_peptides/detoxin-n2.yaml
naturalproductmech:mibig-2f56aeb70a	ALKALOIDS	azetidomonamide-a	data/natural_products/alkaloids/azetidomonamide-a.yaml
naturalproductmech:mibig-2f5f003d07	AMINO_ACIDS_AND_PEPTIDES	polymyxin	data/natural_products/amino_acids_and_peptides/polymyxin.yaml
naturalproductmech:mibig-2f5f24a080	UNCLASSIFIED	desmethylsalinamide-c	data/natural_products/unclassified/desmethylsalinamide-c.yaml
naturalproductmech:mibig-2f61bd46e5	POLYKETIDES	photopyrone-b	data/natural_products/polyketides/photopyrone-b.yaml
naturalproductmech:mibig-2f67f3f6ae	POLYKETIDES	bisvertinolone-spelled-bisvertinolon-in-paper	data/natural_products/polyketides/bisvertinolone-spelled-bisvertinolon-in-paper.yaml
naturalproductmech:mibig-2f96cc9641	AMINO_ACIDS_AND_PEPTIDES	arylomycin	data/natural_products/amino_acids_and_peptides/arylomycin.yaml
naturalproductmech:mibig-2fa24cb6ba	POLYKETIDES	scopranone-b	data/natural_products/polyketides/scopranone-b.yaml
naturalproductmech:mibig-2fdcc2eedf	POLYKETIDES	photopyrone-c	data/natural_products/polyketides/photopyrone-c.yaml
naturalproductmech:mibig-3003e53797	UNCLASSIFIED	incarnatapeptin-b	data/natural_products/unclassified/incarnatapeptin-b.yaml
naturalproductmech:mibig-30099a7524	POLYKETIDES	actinospirol-a	data/natural_products/polyketides/actinospirol-a.yaml
naturalproductmech:mibig-302fcb080c	POLYKETIDES	4-epi-15-epi-brefeldin-a	data/natural_products/polyketides/4-epi-15-epi-brefeldin-a.yaml
naturalproductmech:mibig-306d1b749c	TERPENOIDS	astellolide-a	data/natural_products/terpenoids/astellolide-a.yaml
naturalproductmech:mibig-3074a8f1cc	ALKALOIDS	neolymphostinol-b	data/natural_products/alkaloids/neolymphostinol-b.yaml
naturalproductmech:mibig-307675fe5b	UNCLASSIFIED	pseudodesmin-a	data/natural_products/unclassified/pseudodesmin-a.yaml
naturalproductmech:mibig-3089dc7277	SHIKIMATES_AND_PHENYLPROPANOIDS	bactobolin	data/natural_products/shikimates_and_phenylpropanoids/bactobolin.yaml
naturalproductmech:mibig-30a67209ce	AMINO_ACIDS_AND_PEPTIDES	actinonin	data/natural_products/amino_acids_and_peptides/actinonin.yaml
naturalproductmech:mibig-30aec3e89d	UNCLASSIFIED	beauverolide-ka	data/natural_products/unclassified/beauverolide-ka.yaml
naturalproductmech:mibig-30be53f555	AMINO_ACIDS_AND_PEPTIDES	lacticin-z	data/natural_products/amino_acids_and_peptides/lacticin-z.yaml
naturalproductmech:mibig-30cb089bda	POLYKETIDES	epemicin-b	data/natural_products/polyketides/epemicin-b.yaml
naturalproductmech:mibig-30d8ebd1df	ALKALOIDS	propanochelin	data/natural_products/alkaloids/propanochelin.yaml
naturalproductmech:mibig-30e709ebd7	ALKALOIDS	fusatin	data/natural_products/alkaloids/fusatin.yaml
naturalproductmech:mibig-3109c835c4	UNCLASSIFIED	wap-8294a2	data/natural_products/unclassified/wap-8294a2.yaml
naturalproductmech:mibig-311de772a9	TERPENOIDS	momilactone-b	data/natural_products/terpenoids/momilactone-b.yaml
naturalproductmech:mibig-31266dfbb0	AMINO_ACIDS_AND_PEPTIDES	tallysomycin-a	data/natural_products/amino_acids_and_peptides/tallysomycin-a.yaml
naturalproductmech:mibig-312f0d259a	UNCLASSIFIED	cyclic-trichrysobactin	data/natural_products/unclassified/cyclic-trichrysobactin.yaml
naturalproductmech:mibig-3181c1cf18	POLYKETIDES	kendomycin-b	data/natural_products/polyketides/kendomycin-b.yaml
naturalproductmech:mibig-3199bfde50	AMINO_ACIDS_AND_PEPTIDES	prenylagaramide-c	data/natural_products/amino_acids_and_peptides/prenylagaramide-c.yaml
naturalproductmech:mibig-31aee984bf	POLYKETIDES	saprolmycin-e	data/natural_products/polyketides/saprolmycin-e.yaml
naturalproductmech:mibig-31b3c2b649	AMINO_ACIDS_AND_PEPTIDES	nocardicin-a	data/natural_products/amino_acids_and_peptides/nocardicin-a.yaml
naturalproductmech:mibig-31bf3d70f5	ALKALOIDS	ammosester-a	data/natural_products/alkaloids/ammosester-a.yaml
naturalproductmech:mibig-31c4f73017	AMINO_ACIDS_AND_PEPTIDES	dechlorocuracomycin	data/natural_products/amino_acids_and_peptides/dechlorocuracomycin.yaml
naturalproductmech:mibig-31e2535fae	UNCLASSIFIED	clovibactin	data/natural_products/unclassified/clovibactin.yaml
naturalproductmech:mibig-322808d3cc	AMINO_ACIDS_AND_PEPTIDES	microsclerodermin	data/natural_products/amino_acids_and_peptides/microsclerodermin.yaml
naturalproductmech:mibig-323ab92296	ALKALOIDS	communesin-g	data/natural_products/alkaloids/communesin-g.yaml
naturalproductmech:mibig-323e398a79	POLYKETIDES	aurantoside-a	data/natural_products/polyketides/aurantoside-a.yaml
naturalproductmech:mibig-329edfbb3e	AMINO_ACIDS_AND_PEPTIDES	macolacin	data/natural_products/amino_acids_and_peptides/macolacin.yaml
naturalproductmech:mibig-32acf1decd	POLYKETIDES	hexacosalactone-a	data/natural_products/polyketides/hexacosalactone-a.yaml
naturalproductmech:mibig-32b7a54e39	TERPENOIDS	8-hydroxy-6-protoilludene	data/natural_products/terpenoids/8-hydroxy-6-protoilludene.yaml
naturalproductmech:mibig-32c0ddd1cc	CARBOHYDRATES	actinospectacin	data/natural_products/carbohydrates/actinospectacin.yaml
naturalproductmech:mibig-32d213798c	AMINO_ACIDS_AND_PEPTIDES	lariatin	data/natural_products/amino_acids_and_peptides/lariatin.yaml
naturalproductmech:mibig-33000dfbaf	POLYKETIDES	phoslactomycin-b	data/natural_products/polyketides/phoslactomycin-b.yaml
naturalproductmech:mibig-3304d00e38	POLYKETIDES	furaquinocin-b	data/natural_products/polyketides/furaquinocin-b.yaml
naturalproductmech:mibig-330d218eb1	FATTY_ACIDS	bisucaberin-b	data/natural_products/fatty_acids/bisucaberin-b.yaml
naturalproductmech:mibig-3320618e95	POLYKETIDES	lenoremycin	data/natural_products/polyketides/lenoremycin.yaml
naturalproductmech:mibig-3358de9614	POLYKETIDES	asperfuranone	data/natural_products/polyketides/asperfuranone.yaml
naturalproductmech:mibig-3386f88d6f	AMINO_ACIDS_AND_PEPTIDES	rc-aip1	data/natural_products/amino_acids_and_peptides/rc-aip1.yaml
naturalproductmech:mibig-33c45d2cb9	POLYKETIDES	gregatin-a	data/natural_products/polyketides/gregatin-a.yaml
naturalproductmech:mibig-33d65bf6bd	AMINO_ACIDS_AND_PEPTIDES	microcyclamide	data/natural_products/amino_acids_and_peptides/microcyclamide.yaml
naturalproductmech:mibig-33f92897ae	POLYKETIDES	photopyrone-g	data/natural_products/polyketides/photopyrone-g.yaml
naturalproductmech:mibig-3421b5e37a	ALKALOIDS	aurachin-d	data/natural_products/alkaloids/aurachin-d.yaml
naturalproductmech:mibig-343c7cc24f	POLYKETIDES	aurantinin-b	data/natural_products/polyketides/aurantinin-b.yaml
naturalproductmech:mibig-3456826281	ALKALOIDS	chaetoglobosin-p	data/natural_products/alkaloids/chaetoglobosin-p.yaml
naturalproductmech:mibig-3461a006e1	UNCLASSIFIED	w493-b	data/natural_products/unclassified/w493-b.yaml
naturalproductmech:mibig-349529d158	AMINO_ACIDS_AND_PEPTIDES	cyclothiazomycin-c	data/natural_products/amino_acids_and_peptides/cyclothiazomycin-c.yaml
naturalproductmech:mibig-349eb3ff75	AMINO_ACIDS_AND_PEPTIDES	thioviridamide	data/natural_products/amino_acids_and_peptides/thioviridamide.yaml
naturalproductmech:mibig-34ab171b17	ALKALOIDS	tenellin	data/natural_products/alkaloids/tenellin.yaml
naturalproductmech:mibig-34d633007b	POLYKETIDES	microansamycin-a	data/natural_products/polyketides/microansamycin-a.yaml
naturalproductmech:mibig-34dab48dce	CARBOHYDRATES	streptozotocin	data/natural_products/carbohydrates/streptozotocin.yaml
naturalproductmech:mibig-34e1b1b21e	UNCLASSIFIED	terpenibactin-c	data/natural_products/unclassified/terpenibactin-c.yaml
naturalproductmech:mibig-34f967f24b	FATTY_ACIDS	chlorosphaerolactylate-d	data/natural_products/fatty_acids/chlorosphaerolactylate-d.yaml
naturalproductmech:mibig-35031539fd	POLYKETIDES	11-epichaetomugilin-a	data/natural_products/polyketides/11-epichaetomugilin-a.yaml
naturalproductmech:mibig-350f9389f0	AMINO_ACIDS_AND_PEPTIDES	fusaoctaxin-a	data/natural_products/amino_acids_and_peptides/fusaoctaxin-a.yaml
naturalproductmech:mibig-35224555cf	AMINO_ACIDS_AND_PEPTIDES	glidobactin-c	data/natural_products/amino_acids_and_peptides/glidobactin-c.yaml
naturalproductmech:mibig-35356a652f	FATTY_ACIDS	salinipostin-j	data/natural_products/fatty_acids/salinipostin-j.yaml
naturalproductmech:mibig-35516bebbc	AMINO_ACIDS_AND_PEPTIDES	xenortide-d	data/natural_products/amino_acids_and_peptides/xenortide-d.yaml
naturalproductmech:mibig-355defe486	TERPENOIDS	fumihopaside-a	data/natural_products/terpenoids/fumihopaside-a.yaml
naturalproductmech:mibig-35b2609d3e	UNCLASSIFIED	phyllostictine-a	data/natural_products/unclassified/phyllostictine-a.yaml
naturalproductmech:mibig-35b4c58b5a	POLYKETIDES	tetranactin	data/natural_products/polyketides/tetranactin.yaml
naturalproductmech:mibig-35b72425b8	UNCLASSIFIED	bassianolide	data/natural_products/unclassified/bassianolide.yaml
naturalproductmech:mibig-35ec517ad6	TERPENOIDS	marinoterpin-b	data/natural_products/terpenoids/marinoterpin-b.yaml
naturalproductmech:mibig-3617115ac1	AMINO_ACIDS_AND_PEPTIDES	holrhizin-c	data/natural_products/amino_acids_and_peptides/holrhizin-c.yaml
naturalproductmech:mibig-36446ade58	POLYKETIDES	decumbenone-c	data/natural_products/polyketides/decumbenone-c.yaml
naturalproductmech:mibig-3647fdc1fc	POLYKETIDES	jerangolid-a	data/natural_products/polyketides/jerangolid-a.yaml
naturalproductmech:mibig-36da3363a1	AMINO_ACIDS_AND_PEPTIDES	phaeornamide	data/natural_products/amino_acids_and_peptides/phaeornamide.yaml
naturalproductmech:mibig-36f47126b7	TERPENOIDS	6-anteisoheptadecyl-4-o-geranyl-2-methoxyhydroquinone	data/natural_products/terpenoids/6-anteisoheptadecyl-4-o-geranyl-2-methoxyhydroquinone.yaml
naturalproductmech:mibig-3749610d08	UNCLASSIFIED	endopyrrole-a	data/natural_products/unclassified/endopyrrole-a.yaml
naturalproductmech:mibig-3779efb61c	ALKALOIDS	lynamicin-a	data/natural_products/alkaloids/lynamicin-a.yaml
naturalproductmech:mibig-378e421b63	AMINO_ACIDS_AND_PEPTIDES	bonnevillamide-e	data/natural_products/amino_acids_and_peptides/bonnevillamide-e.yaml
naturalproductmech:mibig-37d4308b56	SHIKIMATES_AND_PHENYLPROPANOIDS	collinomycin	data/natural_products/shikimates_and_phenylpropanoids/collinomycin.yaml
naturalproductmech:mibig-37eef9afb2	AMINO_ACIDS_AND_PEPTIDES	emerimicin-vii	data/natural_products/amino_acids_and_peptides/emerimicin-vii.yaml
naturalproductmech:mibig-3803b0fc76	POLYKETIDES	spliceostatin-m	data/natural_products/polyketides/spliceostatin-m.yaml
naturalproductmech:mibig-380600c810	ALKALOIDS	5-dimethylallylindole-3-acetonitrile	data/natural_products/alkaloids/5-dimethylallylindole-3-acetonitrile.yaml
naturalproductmech:mibig-382f734395	SHIKIMATES_AND_PHENYLPROPANOIDS	echoside-a	data/natural_products/shikimates_and_phenylpropanoids/echoside-a.yaml
naturalproductmech:mibig-3835812e03	TERPENOIDS	cyclooctatin	data/natural_products/terpenoids/cyclooctatin.yaml
naturalproductmech:mibig-383a92387c	ALKALOIDS	endophenazine-a	data/natural_products/alkaloids/endophenazine-a.yaml
naturalproductmech:mibig-38493c3e9b	AMINO_ACIDS_AND_PEPTIDES	puwainaphycin-f	data/natural_products/amino_acids_and_peptides/puwainaphycin-f.yaml
naturalproductmech:mibig-3852dcbc1a	ALKALOIDS	spiroindimicin-c	data/natural_products/alkaloids/spiroindimicin-c.yaml
naturalproductmech:mibig-38657362df	ALKALOIDS	cytoglobosin-x	data/natural_products/alkaloids/cytoglobosin-x.yaml
naturalproductmech:mibig-3872c30f1f	ALKALOIDS	tryptoquialanine	data/natural_products/alkaloids/tryptoquialanine.yaml
naturalproductmech:mibig-38730f70ef	ALKALOIDS	labradorin-1	data/natural_products/alkaloids/labradorin-1.yaml
naturalproductmech:mibig-38793ceb8f	AMINO_ACIDS_AND_PEPTIDES	puwainaphycin-c	data/natural_products/amino_acids_and_peptides/puwainaphycin-c.yaml
naturalproductmech:mibig-387dff4052	ALKALOIDS	zwittermicin-a	data/natural_products/alkaloids/zwittermicin-a.yaml
naturalproductmech:mibig-389d6b09a2	UNCLASSIFIED	thalassospiramide-a	data/natural_products/unclassified/thalassospiramide-a.yaml
naturalproductmech:mibig-38a3ad6447	ALKALOIDS	aspcandine	data/natural_products/alkaloids/aspcandine.yaml
naturalproductmech:mibig-38a5886bf0	UNCLASSIFIED	clifednamide-j	data/natural_products/unclassified/clifednamide-j.yaml
naturalproductmech:mibig-38b14de63f	POLYKETIDES	macrolactin-e	data/natural_products/polyketides/macrolactin-e.yaml
naturalproductmech:mibig-38bc86114b	POLYKETIDES	xantholipin	data/natural_products/polyketides/xantholipin.yaml
naturalproductmech:mibig-39007f6149	POLYKETIDES	ebelactone-a	data/natural_products/polyketides/ebelactone-a.yaml
naturalproductmech:mibig-390b0e4f55	TERPENOIDS	juniperol-longiborneol	data/natural_products/terpenoids/juniperol-longiborneol.yaml
naturalproductmech:mibig-3929251f4a	ALKALOIDS	guanipiperazine-b	data/natural_products/alkaloids/guanipiperazine-b.yaml
naturalproductmech:mibig-39315124e4	ALKALOIDS	sulfadixiamycin-b	data/natural_products/alkaloids/sulfadixiamycin-b.yaml
naturalproductmech:mibig-398052bb98	UNCLASSIFIED	pyrrocidine-a	data/natural_products/unclassified/pyrrocidine-a.yaml
naturalproductmech:mibig-39c3780793	AMINO_ACIDS_AND_PEPTIDES	fabrubactin-b	data/natural_products/amino_acids_and_peptides/fabrubactin-b.yaml
naturalproductmech:mibig-39ca043bc0	ALKALOIDS	3-2-acetoxy-3-oxo-4-methylpentyl-indole	data/natural_products/alkaloids/3-2-acetoxy-3-oxo-4-methylpentyl-indole.yaml
naturalproductmech:mibig-39d1c4dde2	AMINO_ACIDS_AND_PEPTIDES	trunkamide	data/natural_products/amino_acids_and_peptides/trunkamide.yaml
naturalproductmech:mibig-39e725b20b	UNCLASSIFIED	af-toxin	data/natural_products/unclassified/af-toxin.yaml
naturalproductmech:mibig-39f27be5a3	TERPENOIDS	snf4435d	data/natural_products/terpenoids/snf4435d.yaml
naturalproductmech:mibig-3a0d13e305	POLYKETIDES	pamamycin-635g	data/natural_products/polyketides/pamamycin-635g.yaml
naturalproductmech:mibig-3a10cd9dfc	ALKALOIDS	stieleriacine-a1	data/natural_products/alkaloids/stieleriacine-a1.yaml
naturalproductmech:mibig-3a297bbcdf	UNCLASSIFIED	marformycin-a	data/natural_products/unclassified/marformycin-a.yaml
naturalproductmech:mibig-3a5e98b320	UNCLASSIFIED	caboxamycin	data/natural_products/unclassified/caboxamycin.yaml
naturalproductmech:mibig-3a7c795f88	AMINO_ACIDS_AND_PEPTIDES	cystomanamide-b	data/natural_products/amino_acids_and_peptides/cystomanamide-b.yaml
naturalproductmech:mibig-3aa9fcb0a8	ALKALOIDS	celesticetin	data/natural_products/alkaloids/celesticetin.yaml
naturalproductmech:mibig-3ac11afb65	UNCLASSIFIED	chaetolivacine-b	data/natural_products/unclassified/chaetolivacine-b.yaml
naturalproductmech:mibig-3af27c73f8	AMINO_ACIDS_AND_PEPTIDES	teicoplanin-a2-5	data/natural_products/amino_acids_and_peptides/teicoplanin-a2-5.yaml
naturalproductmech:mibig-3af76eb6e0	AMINO_ACIDS_AND_PEPTIDES	cystomanamide-c	data/natural_products/amino_acids_and_peptides/cystomanamide-c.yaml
naturalproductmech:mibig-3b0a47e4fd	POLYKETIDES	chelocardin	data/natural_products/polyketides/chelocardin.yaml
naturalproductmech:mibig-3b0e0e27b2	POLYKETIDES	phaeospelide-a	data/natural_products/polyketides/phaeospelide-a.yaml
naturalproductmech:mibig-3b2b52313e	AMINO_ACIDS_AND_PEPTIDES	kutzneride-6	data/natural_products/amino_acids_and_peptides/kutzneride-6.yaml
naturalproductmech:mibig-3b30f40a24	POLYKETIDES	secalonic-acid-a	data/natural_products/polyketides/secalonic-acid-a.yaml
naturalproductmech:mibig-3b45a315ff	CARBOHYDRATES	a-503083-b	data/natural_products/carbohydrates/a-503083-b.yaml
naturalproductmech:mibig-3b68b449c3	POLYKETIDES	isosporothric-acid	data/natural_products/polyketides/isosporothric-acid.yaml
naturalproductmech:mibig-3b73f6a516	POLYKETIDES	6-anteisoheptadecyl-4-o-dihydrogeranyl-2-methoxyhydroquinone	data/natural_products/polyketides/6-anteisoheptadecyl-4-o-dihydrogeranyl-2-methoxyhydroquinone.yaml
naturalproductmech:mibig-3b85e99c4b	UNCLASSIFIED	orfamide-b	data/natural_products/unclassified/orfamide-b.yaml
naturalproductmech:mibig-3b8fbb619f	ALKALOIDS	pyridomycin	data/natural_products/alkaloids/pyridomycin.yaml
naturalproductmech:mibig-3b9895cff4	AMINO_ACIDS_AND_PEPTIDES	polytheonamide-a	data/natural_products/amino_acids_and_peptides/polytheonamide-a.yaml
naturalproductmech:mibig-3bad3e6e64	AMINO_ACIDS_AND_PEPTIDES	tenuecyclamide-c	data/natural_products/amino_acids_and_peptides/tenuecyclamide-c.yaml
naturalproductmech:mibig-3bbb3fde18	FATTY_ACIDS	n-acyl-serinol	data/natural_products/fatty_acids/n-acyl-serinol.yaml
naturalproductmech:mibig-3bc0ccde6c	ALKALOIDS	tjipanazole-d	data/natural_products/alkaloids/tjipanazole-d.yaml
naturalproductmech:mibig-3bc900ab20	ALKALOIDS	glandicoline-a	data/natural_products/alkaloids/glandicoline-a.yaml
naturalproductmech:mibig-3bd6fb0518	UNCLASSIFIED	terpenibactin-b	data/natural_products/unclassified/terpenibactin-b.yaml
naturalproductmech:mibig-3beee0c1ff	AMINO_ACIDS_AND_PEPTIDES	ficellomycin	data/natural_products/amino_acids_and_peptides/ficellomycin.yaml
naturalproductmech:mibig-3c0126554c	ALKALOIDS	phenaszenketide-c	data/natural_products/alkaloids/phenaszenketide-c.yaml
naturalproductmech:mibig-3c084106f6	AMINO_ACIDS_AND_PEPTIDES	belactosin-c	data/natural_products/amino_acids_and_peptides/belactosin-c.yaml
naturalproductmech:mibig-3c7f7716fb	POLYKETIDES	phorbactazole-c	data/natural_products/polyketides/phorbactazole-c.yaml
naturalproductmech:mibig-3c7f7ca5f2	POLYKETIDES	aldgamycin-j	data/natural_products/polyketides/aldgamycin-j.yaml
naturalproductmech:mibig-3c897b35f6	ALKALOIDS	ambiguine-i-isonitrile	data/natural_products/alkaloids/ambiguine-i-isonitrile.yaml
naturalproductmech:mibig-3c962bd6c1	UNCLASSIFIED	ornibactin-c4	data/natural_products/unclassified/ornibactin-c4.yaml
naturalproductmech:mibig-3c99d74fdd	UNCLASSIFIED	nocobactin-na-10152b	data/natural_products/unclassified/nocobactin-na-10152b.yaml
naturalproductmech:mibig-3c9fac5063	TERPENOIDS	compound-5	data/natural_products/terpenoids/compound-5.yaml
naturalproductmech:mibig-3ca07fe5ff	ALKALOIDS	loonamycin-a	data/natural_products/alkaloids/loonamycin-a.yaml
naturalproductmech:mibig-3cae748709	UNCLASSIFIED	locillomycin-b	data/natural_products/unclassified/locillomycin-b.yaml
naturalproductmech:mibig-3cd414889d	UNCLASSIFIED	be-43547a2	data/natural_products/unclassified/be-43547a2.yaml
naturalproductmech:mibig-3ce3677bd8	POLYKETIDES	4-hexadecanoyl-3-hydroxy-2-hydroxymethyl-2h-furan-5-one	data/natural_products/polyketides/4-hexadecanoyl-3-hydroxy-2-hydroxymethyl-2h-furan-5-one.yaml
naturalproductmech:mibig-3cf3f299f6	POLYKETIDES	fluostatin-p	data/natural_products/polyketides/fluostatin-p.yaml
naturalproductmech:mibig-3cf7d44c79	UNCLASSIFIED	ornibactin-c6	data/natural_products/unclassified/ornibactin-c6.yaml
naturalproductmech:mibig-3d01c83d0e	CARBOHYDRATES	alginate	data/natural_products/carbohydrates/alginate.yaml
naturalproductmech:mibig-3d1d7be500	ALKALOIDS	myxofacycline-e	data/natural_products/alkaloids/myxofacycline-e.yaml
naturalproductmech:mibig-3d20e0df73	POLYKETIDES	curacin-a	data/natural_products/polyketides/curacin-a.yaml
naturalproductmech:mibig-3d3752f09e	POLYKETIDES	myxalamid	data/natural_products/polyketides/myxalamid.yaml
naturalproductmech:mibig-3d49f1c267	POLYKETIDES	pseudopyronine-b	data/natural_products/polyketides/pseudopyronine-b.yaml
naturalproductmech:mibig-3d5a319a7d	POLYKETIDES	efomycin-l	data/natural_products/polyketides/efomycin-l.yaml
naturalproductmech:mibig-3d5e976492	TERPENOIDS	tiancilactone-e	data/natural_products/terpenoids/tiancilactone-e.yaml
naturalproductmech:mibig-3d67ffb49f	ALKALOIDS	homoanatoxin-a	data/natural_products/alkaloids/homoanatoxin-a.yaml
naturalproductmech:mibig-3d8ff34000	AMINO_ACIDS_AND_PEPTIDES	keratinimicin-b	data/natural_products/amino_acids_and_peptides/keratinimicin-b.yaml
naturalproductmech:mibig-3d9bf926f7	POLYKETIDES	efomycin-k	data/natural_products/polyketides/efomycin-k.yaml
naturalproductmech:mibig-3db26f5a68	ALKALOIDS	prodigiosin-r2	data/natural_products/alkaloids/prodigiosin-r2.yaml
naturalproductmech:mibig-3dbef7a0f0	AMINO_ACIDS_AND_PEPTIDES	muscoride-a	data/natural_products/amino_acids_and_peptides/muscoride-a.yaml
naturalproductmech:mibig-3ddeaf475e	TERPENOIDS	pr-toxin	data/natural_products/terpenoids/pr-toxin.yaml
naturalproductmech:mibig-3dfd6581bf	CARBOHYDRATES	acarviostatin-ii03	data/natural_products/carbohydrates/acarviostatin-ii03.yaml
naturalproductmech:mibig-3e0749b853	UNCLASSIFIED	enniatin	data/natural_products/unclassified/enniatin.yaml
naturalproductmech:mibig-3e377f7a3a	UNCLASSIFIED	a-94964	data/natural_products/unclassified/a-94964.yaml
naturalproductmech:mibig-3e651964d5	POLYKETIDES	lomaiviticin-e	data/natural_products/polyketides/lomaiviticin-e.yaml
naturalproductmech:mibig-3e7b2e9aed	ALKALOIDS	acu-dioxomorpholine-a	data/natural_products/alkaloids/acu-dioxomorpholine-a.yaml
naturalproductmech:mibig-3ea5964816	ALKALOIDS	communesin-d	data/natural_products/alkaloids/communesin-d.yaml
naturalproductmech:mibig-3ea93f8f98	TERPENOIDS	penifulvin-a	data/natural_products/terpenoids/penifulvin-a.yaml
naturalproductmech:mibig-3eaca80e7e	POLYKETIDES	camporidine-b	data/natural_products/polyketides/camporidine-b.yaml
naturalproductmech:mibig-3ee41ca902	TERPENOIDS	phyllostictine-b	data/natural_products/terpenoids/phyllostictine-b.yaml
naturalproductmech:mibig-3ef577b8a8	UNCLASSIFIED	deoxyhangtaimycin	data/natural_products/unclassified/deoxyhangtaimycin.yaml
naturalproductmech:mibig-3ef8ac9bbc	ALKALOIDS	lomofungin	data/natural_products/alkaloids/lomofungin.yaml
naturalproductmech:mibig-3f1c37e6b9	POLYKETIDES	kijanimicin	data/natural_products/polyketides/kijanimicin.yaml
